Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2023-01-16 10:39:06,food,Vegetable Oil,6,1,16,2889,Box,750 ML,0.81,1,2023-01-16,3,4,supplier-4,2023-07-28,A,0,16,7,Summer,False,11,30
2023-03-11 07:17:27,toys,Dolls,33,10,1,3830897956303,Pallet,Medium,0.19,0,2022-06-22,3,No temperature requirement,Smart Warehouse,2023-08-13,High,0,1,48,Spring,False,1,21
2018-07-21 12:59:46,food,Bottled Water,9,4,6,61496071,Pallet,24x24x30,1.13,2,2018-07-15,4,cold,Kroger,2020-01-01,1,0,6,6,Year Round,False,0,24
2021-11-07 19:45:31,electronics,Jabra Elite 85h Wireless Noise Cancelling Headphones - Black,10,38,1,17416747,Shelf,5D x 10D x 20H,691.0,2,2021-11-07,1,0 °C,Amazon,2024-12-26,A-Normal,0,1,60,Autumn,False,164,180
2019-01-29 08:49:19,furniture,Toy Box,13,50,2,358,Wooden Shelf,XL,13.6,1,2019-01-02,6,Cool,Supplier010,2022-01-25,a-High,0,2,121,All-Year,False,128,45
2022-07-08 05:22:46,clothing,Sweater,20,136,2,20130201000081,Wire rack,L,1.6,2,2022-07-08,1,10 degrees Celsius,Supplier 1,1990-10-28,B,0,2,11,Spring,False,3,12
2023-01-18 09:46:36,furniture,Chair,4,12,1,35920,Shelf,Medium,5.5,2,2023-01-07,10,Cool,Sup1,2023-12-31,low,0,1,6,Summer,False,1,12
2022-04-24 12:05:14,electronics,Samsung Galaxy M41,5,5,1,COO461997605541,Shelf,64 GB,233.0,0,2022-04-24,10,Cool,Micro Max Mobile,1999-12-31,Normal,0,1,1,Summer,False,10,2
2021-06-07 12:34:26,furniture,Office Chair-White,3,1,2,202,Shelf,Small,12.5,4,2021-06-03,6,Cool,Supplier 4,1900-01-01,Medium,0,2,36,Summer,False,0,12
2016-04-26 05:51:34,furniture,Chair,41,26,4,1204,Wire rack,Medium,19.4,1,2016-04-18,4,Cool,Supplier0,2017-05-26,1,0,4,58,Summer,False,0,29
2021-04-13 21:21:41,furniture,Coffee Table,16,52,2,284752,Racks,Medium,26.6,1,2021-03-28,51,No cooling required,Sage,1900-01-01,Normal,0,2,1,Summer,False,1,5
2022-06-03 11:48:13,electronics,Cable,1,22,12,35087569609,Pallet,Micro USB,0.15,2,2022-06-03,10,Best,Dell,2030-01-01,high,0,12,6,Spring,False,15,16
2015-02-01 13:21:28,clothing,Shirt,1,1,8,295772,On pallet,M,0.727,1,2015-02-01,10,No,British brand,1970-01-01,1,0,8,65,Spring/Summer,False,1,60
2015-06-26 12:10:39,furniture,Sofa,5,21,2,7110052,Racks,Three Seater,13.3,7,2015-05-22,2,None,Manufacturer 1,2018-06-30,Normal,0,2,22,Summer,False,12,6
2017-11-20 15:17:21,toys,Batman,250,11,2,997727,Pallet,Large,1.8,1,2016-03-08,1,No temperature requirement,Supplier1,2019-12-31,High,0,2,5,Summer,False,0,8
2019-06-15 18:51:32,clothing,Short Sleeve T-Shirt,12,3,1,33818390,Pallet,S,0.38,1,2019-06-14,16,Ambient,KEEPY,1907-01-24,A-Normal,0,16,10,Summer,False,1,7
2022-08-26 12:06:40,furniture,sofa,1,5,1,PLN000027,Shelf,Large,72.4,3,2022-08-26,10,No temperature requirement,VIP Furniture Store,2024-05-26,Normal,0,1,7,Fall,False,2,15
2021-04-18 19:12:09,electronics,Smartwatch,2,1,5,100006232,Open,Large,1.2,1,2021-04-06,2,4,Apple,2022-01-01,A,0,5,10,Summer,False,0,30
2020-10-27 16:31:11,furniture,Wall Shelf,84,25,2,R18600,Wooden Rack,24x12 inches,2.1,1,2020-01-12,1,None,Supplier 4,2022-10-12,Average,0,2,5,Summer,False,12,1
2021-01-28 16:30:53,toys,Wooden Horse,22,13,2,4980,Double-deep,Small,5.8,5,2021-01-28,3,-20°C to 0°C,China,2023-12-31,3,0,2,101,Fall,False,2,8
2019-09-20 14:41:23,electronics,Apple AirPods,9,2,3,8429844,Rack,Small,1.0,2,2019-09-20,3,Cooled,apple,2020-12-31,Red,0,3,7,Spring,False,6,12
2022-08-02 08:49:33,furniture,Coffee Table,31,25,2,31022021201283,Storage Racks,Medium,16.0,1,2022-07-05,5,Cold,Smith,2024-08-02,Average,0,2,21,Autumn,False,1,1
2022-01-06 09:01:12,food,Basmati Rice,1,75,51,12021,Wooden Shelves,1kg,1.0,1,2022-01-06,500,Cool,Supplier-1,2022-11-29,High,0,51,10,summer,False,3,1
2022-03-04 13:55:34,electronics,GTR 1000,28,343,1,29216,Sliding,24x6,2.2,2,2021-11-13,30,Normal,supplier-6,2022-09-26,2,0,1,2,Summer,False,12,2
2019-08-10 18:37:52,electronics,G-Shock Frogman GWF-D5000-1JF,86,14,1,175082,Shelf,M,0.635,2,2019-08-06,5,not specified,Casio,2021-08-31,normal,0,1,10,Summer,False,1,30
2016-09-06 07:30:55,food,Wheat Flour,299,1,1,21902758,pallet,2Kg,1.0,1,2016-09-06,3,No temperature requirement,Sunflower,1907-10-19,normal,0,1,4,Spring/Summer,False,10,180
2021-01-01 14:23:43,electronics,Electronics,1,5,1,61280996,Rack,Large,4.1,2,2021-01-01,3,Normal,PIM,2022-01-01,High,0,1,0,Summer,False,0,144
2020-12-13 19:44:04,electronics,Apple AirPods (2nd Generation),11,5,1,5530492003281,Shelf,Medium,0.12,1,2020-08-30,10,Cool,Amazon,1903-10-22,Normal,1,0,2,Fall,False,0,30
2019-04-10 09:41:21,furniture,PIPE SHELVING,1,1,8,19788,Shelf,4'x10',22.34,2,2019-04-05,2,0,MALL,1900-01-01,Low,0,8,4,Year-round,False,3,1
2022-02-03 17:47:01,furniture,Luxury Sofa,3,1,1,8030,Shelf,Large,72.0,1,2022-02-03,7,Cool,Supplier-4,2023-02-03,Normal,0,5,14,Autumn/Winter,True,14,2
2021-12-02 15:51:19,furniture,Chair,100,1,1,FP002,Normal,36,1.6,4,2021-09-10,77,normal,supplier-1,2025-09-20,normal,0,79,12,Summer,False,5,1
2019-08-12 15:00:00,electronics,Laptop,11,24,1,1042945,Standard,15.6 inch,1.84,2,2019-08-11,7,Temperature Sensitive,Ajanta Electronics,2021-08-12,Medium,0,1,15,Spring,False,14,12
2020-09-11 04:33:41,furniture,Sofa,1,8,0,5136,Warehouse,Large,55.0,1,2020-09-10,0,Cool,Supplier 1,1990-07-01,High,0,0,0,Summer,False,2,31
2020-04-14 22:30:01,toys,Fisher-Price Grow-to-Pro Guitar,19,1,2,4384651,Pallet,small,0.3045,1,2020-04-12,12,Frozen,Grocery and Medical Mart,2021-04-14,A-Normal,0,2,11,NA,False,0,30
2019-10-28 20:56:15,furniture,Bed Frame,105,3,1,73299438,Shelf,Twin,14.26,1,2019-10-30,2,Cool,Target,2020-11-17,1,0,1,3,Fall,False,6,30
2021-08-21 18:45:15,electronics,Speaker,92,1,2,59738,Shelf,32 cm,1.01,2,2021-08-21,3,Cool,Croma,1995-12-31,High,0,2,3,Summer,False,2,31
2021-08-25 16:19:54,clothing,Pants,256,56,18,00249,Wire Shelving - 4 Tiers,32,0.93,1,2021-07-16,5,Cool,SUPPLIER_15,2024-06-25,1,0,18,10,Summer,False,13,30
2020-07-19 16:21:41,clothing,boots,142,1,3,473791,Rack,39,1.01,1,2020-05-21,2,No,Supplier4,2021-12-01,1,0,2,20,Summer,False,1,14
2023-03-18 12:50:49,food,black tea,5,2,8,9440186618123,shelf,250g,0.25,1,2023-03-05,2,100.0,Bodani Tea,2024-03-10,1,0,9,45,Winter,False,0,12
2021-02-07 18:13:14,furniture,Chair,1,1,3,B00QV48DW4,Pallet,Medium,20.0,1,2021-02-07,3,Cold,Amazon Warehouse,2021-02-10,High,0,3,7,Year-round,False,10,30
2022-09-09 10:13:56,electronics,iPhone 13 Pro Max,145,24,2,14216004,Shelf,64GB,203.0,1,2022-09-09,2,20,Apple,1900-12-31,normal,0,2,0,Fall,False,1,30
2016-11-02 14:07:21,food,Ice Cream,8,16,1,10194,Warehouse,473ml,0.65,3,2016-11-02,173,-20°C,Supplier 1,2016-11-28,A-Normal,0,8,1,Summer,False,23,30
2019-07-14 17:50:25,electronics,Electronics,4,23,1,52431,Shelf,40 GB,2.17,1,2019-07-14,15,Cool,ATC,2021-03-13,red,0,14,14,Fall,False,16,4
2021-06-07 20:15:07,electronics,Razer Viper Mini,11,289,1,9048247595556,Standard,Small,0.22,3,2021-06-07,125,Cold,Apple Inc,2021-06-10,1,0,1,2,Spring,False,10,30
2022-02-05 19:36:05,electronics,Toshiba Satellite 15.6'' Laptop,6,1,1,1024292,Shelf,15.6 Inch Full HD Display,2.065,3,2022-01-09,240,Cool,Bhiwandi Stores,1999-01-01,Priority-2,0,102,101,Winter,False,14,1
2018-09-02 06:47:04,clothing,t-shirt,10,1,26,2640664,Normal,M,0.24,1,2018-09-02,50,Cool,Supplier 1,2020-10-21,1,0,26,5,Spring/Summer,False,1,30
2022-09-29 11:52:47,food,chicken,11,10,21,mna-chick-11-10-019,Box,400 grams,0.4,1,2022-09-29,50,3,nsh-chicken,2023-02-06,high,0,21,1,summer,False,13,14
2022-03-18 01:48:46,food,Cereals and cereal products,5,1,7,1010072862,Pallet,FLAT 400g,0.4,3,2022-02-28,2,Chilled,SUPPLIER_1,2023-03-03,Medium,0,7,16,Spring,False,19,14
2021-03-14 16:56:59,clothing,jeans,1,3,2,229172,Rack,32,0.66,1,2021-03-14,3,cool,Woolworths,2023-02-14,normal,0,2,7,Spring,False,5,28
2020-07-18 06:06:00,food,Eggs,3,2,10,4725748,Shelf,Large,0.28,1,2020-07-16,2,-2,Eggs,2021-05-01,A-Normal,0,10,1,Winter,False,4,14
2021-04-23 19:30:09,furniture,30x60 White Single Bed,13,1,1,353046,Shelf,King,24.0,1,2021-03-09,3,Cool,Lifestyle International,2022-01-01,High,0,1,21,Summer,False,20,30
2020-02-16 18:29:01,clothing,Nike's Men's Zoom Pegasus 34 (Delta White/Black/Black),3,2,3,9808319167332,Rack,"M, 9",1.01,2,2020-02-16,1,Cold,supplier-5,1982-05-29,A-Normal,0,3,8,Spring,False,116,14
2019-08-04 01:00:11,clothing,Jacket,329,12,4,144933,Shelf,M,0.87,1,2020-01-26,25,Cool,Railroads,2021-07-31,High,0,4,4,Spring,False,13,30
2022-10-10 22:01:26,clothing,Sweatshirt,311,13,1,923415,Plastic hanger,Medium,0.545,1,2022-07-13,4,cold,Supplier-4,2022-12-25,normal,0,1,23,Spring,False,22,180
2022-01-08 18:08:11,electronics,Toshiba 43 cm (17 inch) laptop,2,4,1,6601136482430,Shelf,17 Inch,1.6,1,2021-01-23,5,No Temperature Requirement,Amazon,2022-04-08,High,0,1,0,"[0, 0.33]",False,6,7
2019-01-22 12:31:39,food,Bread,1,8,11,W000001072,Warehouse,800 g,0.8,3,2019-01-06,12,No temperature requirement,Supplier 1,2019-01-24,A,1,11,3,summer,False,1,30
2019-08-19 17:23:36,food,salmon,27,126,11,4316439,Fifo,1000 g,0.353,2,2019-08-19,4,Chilled,supplier-2,2019-08-31,1,0,11,1,Summer,False,2,20
2021-07-21 03:00:28,food,chicken,2,3,22,639623,Pallet,1.5 kg,1.5,1,2021-07-01,18,10°C,Supplier 1,2021-09-14,Normal,0,22,3,Summer,False,12,100
2023-03-17 13:53:28,clothing,Polo T-Shirt,283,160,8,1038197722,Hanger,Small,0.32,4,2023-03-02,10,chilled,Supplier_1,2025-01-17,3,0,8,26,Spring,False,1,1
2021-09-15 12:55:48,furniture,Steel Cabinet,117,3,4,1370,Shelf,Single Door,50.0,1,2021-09-15,5,None,Supplier 1,1999-09-01,High,0,4,7,All_Seasons,False,1,25
2016-05-02 10:44:05,clothing,T-Shirt,13,13,28,31781,Bulk,M,0.28,3,2016-05-02,20,Cool,Supplier 1,2019-08-26,1,0,28,1,Spring,False,9,30
2020-10-06 18:28:30,furniture,Table,13,37,1,91495818,normal,"36"" x 30""",14.0,1,2020-10-06,5,N/A,Karthik Suppliers,2020-10-06,1,0,1,0,fall,False,0,14
2020-09-14 12:31:59,clothing,OVERLAY POLO T-SHIRT,319,37,1,12727881,Rack,M,0.38,2,2020-09-14,1,20,Migros,2028-04-07,1,0,0,7,FALL-WINTER,False,0,-4
2020-02-27 21:40:15,food,instant noodles,1,1,23,675,Metal rack,380 g,0.361,2,2020-01-19,2,R,Supplier 3,2020-04-16,low,0,23,5,Autumn,False,1,31
2021-11-19 09:11:45,food,Crackers,9,18,13,v_173_9_18,Pallet,1500,90.0,1,2021-07-22,12,cool,Eldorado Agro,2021-09-01,A,0,13,10,spring,False,10,90
2014-10-15 17:16:40,electronics,ear pods (s) (white),145,1,1,756810620,shelf,Small,0.02,1,2014-08-18,9,cold,Apple Inc.,2020-03-30,3,0,9,6,Autumn,False,6,22
2015-06-29 14:58:30,furniture,Chair,24,27,0,10225_1_3_24_27,Rack,Large,13.6,1,2018-02-01,2,No temperature requirement,Electronic House,2015-06-29,1,0,0,24,Summer,False,0,48
2020-09-05 08:32:47,furniture,Hemnes Chair,5,10,4,UPI10060410000000000004,Perfect,M,4.2,2,2020-04-08,8,20,Supplier_1,2029-09-05,1,0,4,14,Summer,False,3,14
2019-08-07 01:38:42,clothing,Blue Polo T-Shirt,51,25,1,1561717,Closed Racking,M,0.4,1,2021-11-09,14,No Requirement,Business Supplies,1912-09-07,A-Normal,0,14,23,Spring,False,1,2
2020-06-19 13:30:37,furniture,Cabinet,31,30,2,cabinet_31_30_2,drawer,Mini,28.0,2,2020-06-19,10,Normal,Trent & Co,2020-12-01,High,0,2,17,Autumn,False,1,6
2016-07-25 17:21:34,furniture,Coffee Table,2,1,3,5690,Double Deep,Medium,20.0,3,2016-07-24,3,Cool,Supplier_1,2022-07-25,A-Normal,0,3,11,Summer,False,4,9
2020-02-01 20:17:23,electronics,(Electronics) Huawei Mate 20 X 128GB 8GB RAM 6.53inches 4000mAh fingerprint unlock (Nebula Grey),54,2,1,11077,Shelf,64GB,0.209,2,2020-01-12,40,0-20,BB Electronics,2030-07-27,E,0,1,1,Summer,False,0,25
2017-01-23 09:22:47,furniture,Coffee table,103,2,6,1076,Single,48 x 46 x 14 inch,27.6,1,2017-01-23,3,No temperature requirement,Zuka,2024-01-23,A-Normal,0,6,7,Summer,False,0,6
2021-04-23 12:13:22,electronics,Handheld Vacuum Cleaner,14,12,4,H-1941,Shelf,26,2.1,4,2021-04-23,8,None,Dell Inc.,2025-06-11,1,0,4,1,Summer,False,6,12
2019-03-06 00:03:17,food,Cocoa,17,2,1,5252,Pallet,2 kg,0.8,2,2019-03-04,10,Chilled,Supplier 3,2022-01-27,A-Normal,0,10,13,Summer,False,15,5
2016-01-28 17:03:41,clothing,Fashion Tee,11,11,2,135106,Shelf,XL,1.0,1,2016-01-09,101,10°C,Brand Factory,1912-01-28,secondary,0,2,5,Spring/Summer,False,10,16
2019-11-17 12:21:07,furniture,Black Glossy Office Chair,1,36,29,10463,Free,S,4.6,1,2019-11-17,1,None,Furniture Factory,2020-12-31,Average,0,29,7,Summer,False,31,28
2022-02-11 21:25:50,clothing,Casual Shirt,13,1,1,1600000146,Pallet,L,0.537,5,2022-01-22,100,15 degrees Celsius,supr1,1998-01-22,Average,0,1,23,Fall,False,2,3
2022-08-06 19:22:51,toys,Smashed banana,249,16,1,00000315001134,Original box,7.2 x 5.4 x 17.7 cm,0.061,1,2022-08-02,10,Cool,Banana Tree,2023-05-24,Average,0,1,3,Summer,False,18,14
2021-12-21 06:15:00,toys,Lego Ninjago,17,58,2,344635,Pallets,108x108x108,1.04,1,2021-06-24,50,30.0,Brickspace,1926-02-28,1,0,2,28,Christmas,True,1,12
2021-01-03 15:26:52,clothing,Shirts,122,1,1,1402900012428,Shelf,M,0.3,1,2021-01-02,1,-15,Supplier-2,2022-11-12,2,0,1,13,Summer,False,1,11
2022-08-26 15:55:31,electronics,Samsung Galaxy S20 Ultra 5G 128GB Dual Sim N...,1,79,6,10503402,Shelf,64 GB,236.0,1,2022-08-25,0,F,Mallcom Enterprises,1970-01-01,A-Normal,0,6,2,Summer,False,18,48
2023-01-10 13:29:10,furniture,Sofa,4,4,1,6520830,Rack,71x71x85,59.0,2,2022-10-11,1,No temperature requirement,One Piece Wholesale,1990-03-01,4,0,1,12,Summer,False,19,30
2014-08-31 15:36:42,food,noodles,0,2,24,15,Shelf,250G,0.0,2,2014-08-31,10,1,Supplier1,1970-01-01,A,0,24,0,Winter,False,1,36
2021-09-17 11:58:57,electronics,Siemens HRG676S01B Pure Steam Iron,218,7,1,76173830,Rack,1400 Watt,2.8,2,2021-06-13,1,None,Amazon,1936-03-10,Normal,0,1,19,Summer,False,14,15
2022-04-26 15:17:02,food,Cream Cheese,330,15,24,3468218605730,Shelf,Regular,0.16,1,2022-04-26,1,Cold,Supplier1,1909-10-05,A,14,24,11,Seasonal,False,1,365
2019-10-17 23:16:18,food,Grapes,13,4,29,2225,rack,1.5kg,1.5,1,2019-06-19,1,0,Nature's Basket,2019-11-18,A,2,29,3,Summer,False,14,7
2021-01-07 18:53:20,clothing,Hoodies,2,1,9,39009857,Bulk,M,1.13,4,2017-07-30,100,4,Supplier-1,2023-01-14,High,0,9,14,Spring,False,11,11
2022-03-16 08:16:26,furniture,Memory foam mattress,1,8,10,1182625,Floor,Twin,10.2,1,2022-03-16,11,None,Gearbest.com,2023-05-16,Average,0,10,0,Spring/Summer,False,1,0
2011-05-15 22:15:26,electronics,Sony Playstation 2,279,66,34,24983,Warehouse,102 cm,1.3,3,2011-01-29,10,Cool,Amazon,2011-11-19,A-Normal,0,34,5,Spring,False,4,18
2020-08-08 19:02:26,clothing,T-Shirt-8,4,9,15,582,Standard,XXL,1.04,1,2020-07-11,2,Normal,RH,2021-06-11,A-Normal,0,15,14,Summer,False,20,15
2020-01-13 08:40:36,furniture,Wooden Dining Table,2,12,11,58205,Open Shelf,120x90x78,27.0,1,2020-10-14,21,No Temperature Requirement,Mitchell's Hardwood,2020-10-14,Normal,0,11,3,fall,False,2,30
2022-02-18 19:48:54,electronics,Wireless Charger,94,20,1,657835,Shelf,12 × 9 × 4 cm,0.114,1,2022-01-28,1,None,Megan Designs,1999-12-31,2,0,1,14,Summer,False,2,29
2016-12-29 04:33:24,furniture,Coffee Table,1,2,1,375619,Outdoor,Large,24.5,2,2016-08-11,14,3193,Supplier 2,1900-12-31,B,0,14,10,Summer,False,12,120
2019-08-06 13:53:30,electronics,Motorola Flip 2,4,97,99,Elec_001_006,Wide Aisle,Small,0.253,2,2019-08-06,200,No temperature requirement,Agarwal,2021-08-06,Normal,0,99,87,Spring,False,14,3
2020-05-31 14:27:49,clothing,belt,10,30,1,35794,Double deep,46,0.097,2,2020-05-31,50,No temperature requirement,Crawford,2017-05-28,C,0,1,7,summer,False,18,12
2023-04-19 07:40:51,electronics,HP Laptop,136,19,1,10020110124162,Room,15.6 inches,2.033,1,2023-04-15,5,2,Amazon,2025-07-19,High,0,1,1,other,False,1,30
2018-10-11 13:27:55,clothing,Polo T-Shirts,62,10,10,1510407,Open Pallet,L,4.3,2,2018-10-11,5,Cool,Integrated Supply Chain Services,2018-10-25,A-Normal,0,10,21,Winter,False,2,60
2022-08-04 23:04:19,clothing,T-shirt,2,2,15,238829455,Open shelves,4XL,2.8,1,2023-04-05,100,N/A,Marks and Spencer,2023-08-19,H3,0,12,27,Summer,False,5,34
2021-08-27 21:19:06,food,Onion,6,1,2,U_6_1_2,Bin,1.5,0.8,4,2021-08-20,3,cool,Wholesale Grocers,2023-08-25,Awaiting,0,2,3,Summer,False,5,30
2022-04-16 12:23:56,furniture,Sofa,27,18,2,90801,Standard,3-Seater,56.1,1,2022-04-16,5,Cool,Sofa King,1926-08-05,high,0,2,8,Spring/Summer,False,0,30
2018-06-04 13:20:11,clothing,Sports Tee,7,2,100,162668,Racks,M,0.53,2,2020-08-17,100,Cool,Supplier1,1994-12-19,1,0,100,20,Spring,False,14,30
2021-01-01 10:47:00,clothing,Shirt,349,2,1,B0017U4ZW4,Single Deep,M,0.375,3,2021-01-01,5,Normal,Supplier 2,2021-05-28,Average,0,4,5,Summer,False,1,180
2017-01-15 02:52:30,electronics,Ideapad 330-15IG,69,238,1,8020391436331,Wooden shelf,15.6 inch,2.43,9,2017-11-10,1,Cool,Amazon,2020-10-24,A-Normal,0,1,4,Summer,False,67,15
2018-10-16 17:55:24,electronics,mobile phone,8,2,1,101193056,normal,64GB,0.679,1,2023-02-20,2,40°C,Apple,2023-02-20,A-Normal,0,1,8,Fall,True,10,24
2022-10-04 08:06:17,clothing,Sandals,337,9,14,30107913,Shelf,40,0.85,1,2022-09-29,7,Non-refrigerated,Shopsy,2022-12-31,3,1,14,13,Autumn/Winter,False,8,30
2021-09-27 20:46:37,electronics,Power bank,303,15,1,204096,Shelf,5000mAh,0.16,4,2021-09-27,90,10°C,CD-R King,2023-09-27,1,0,91,2,Spring,False,17,1
2019-02-19 08:51:12,toys,Heel Shoes,33,2,15,277792,Wire Shelving,41,1.6,1,2019-02-07,10,20,Kids World,2019-05-19,1,0,15,0,Summer,False,7,6
2021-02-06 10:29:52,clothing,jackets,4,8,7,577,Metal Shelf,L,1.21,1,2021-01-12,5,cold,Unbranded,2021-03-10,normal,0,8,4,Fall,False,1,5
2019-02-12 23:28:10,electronics,"HP Pavilion Gaming Laptop Computer 15-ec1601nf, 15.6\"" Full HD, 9th Gen Intel Core i5-9300H, NVIDIA GeForce GTX 1650, 8GB DDR4",2,67,2,70183221,Normal,"15.6\""",1.97,2,2019-01-25,1,25,Microsoft Store,1907-01-28,1,1,2,2,spring,True,0,1
2019-08-16 06:52:16,food,Biscuits,1,9,14,227510,pre-cooled,240g,0.35,12,2019-08-16,5,4,Supplier1,1995-08-22,standard,0,14,6,summer,False,3,30
2018-01-22 00:00:00,furniture,chairs,11,20,1,455013015,Pallet,32,31.0,2,2018-01-12,50,No,Supplier_3,2025-09-05,High,0,1,3,Fall,False,3,119
2019-07-03 19:56:09,food,Coconut oil,11,9,1,3095109080370,Pallet rack,1L,1.0,8,2019-07-02,30,Room temperature,Aldi,2020-08-01,normal,0,22,0,Spring,False,1,10
2019-07-31 21:14:11,furniture,Chair,310,12,9,4081,shelf,large,3.3,1,2019-07-31,3,none,WoodenCraft,2022-07-31,A-Normal,0,9,4,Summer,True,15,16
2022-11-26 17:53:36,clothing,Men's Sport Shoes,115,132,9,4513894614377,Normal,7,0.529,1,2022-11-26,2,Normal Temperature,ShoeStore,2023-10-06,Low,0,9,45,Spring,False,2,24
2013-05-28 05:29:27,food,Nutella,34,14,9,9816352,Wooden shelf,350g,0.165,1,2013-05-28,2,2,supplier-2,2014-02-07,high,0,9,3,Spring,False,1,7
2022-10-07 17:49:49,clothing,Casual Shirt,165,21,1,2272371,Racks,M,0.79,2,2022-09-19,2,No Temperature requirement,NATIONAL,2024-07-14,Regular,0,1,11,Spring,False,10,1
2021-09-25 03:14:04,electronics,"Samsung 15.6"" QLED Dual FHD 4k Monitor",18,1,1,6424827729,Shelf,"31.75""",8.76,4,2021-09-24,2,No,SUPPLIER-1,2022-05-25,High,0,1,1,Spring,False,3,7
2019-09-02 07:37:20,clothing,Sneakers,18,1,5,9505,Shelf,9,0.86,2,2019-08-28,120,No temperature requirement,Redsox Shop,2020-07-31,1,0,5,142,Summer,False,17,12
2017-10-01 15:03:54,food,Pasta,10,9,20,194582,Pallet,500g,0.5,1,2017-09-29,43,cold,Supplier 1,2018-10-01,1,0,20,1,Fall,False,8,30
2016-06-04 11:09:09,food,snacks,210,3,13,TG5016,Pallet,24x48x19,18.0,1,2016-06-04,50,Normal,supplier-3,1990-02-03,0,0,13,1,Summer,False,37,1
2020-01-03 08:33:25,toys,tommy Hilfiger Kids Nappa Leather Belt,38,147,1,EWC_11010959,Wooden Pallet,42,0.702,3,2020-11-12,2,20,Supplier_1,2022-12-31,0,0,1,11,Spring,True,1,1
2021-02-04 12:10:32,electronics,Sony PS5,1,3,0,9569,Shelf,118.11,2.85,3,2021-02-04,45,room,Amazon.com,1900-12-31,A-Normal,0,0,1,Summer,False,9,30
2021-08-19 09:17:13,clothing,Shirt Men,27,30,0,55112626,Bin,L,0.17,0,2021-06-06,200,No requirement,Safari,1929-05-28,Low,0,0,0,Spring,False,20,30
2019-07-24 14:41:00,electronics,Sony MDR-ZX110 ZX Series On Ear Headphones,2,1,1,3000021175,Bulk,One Size,0.16,1,2019-07-20,3,cool,Amazon,1900-01-01,standard,0,1,3,Summer,False,17,1
2020-05-09 02:06:49,electronics,Android 10,205,69,2,5266778,Wire Shelving,128 GB,1.0,3,2018-04-11,3,Cool,Amazon US,2023-03-27,High,0,2,7,Spring,False,12,12
2020-06-19 01:34:57,food,Sweet corn,6,1,48,1000000032,Cardboard box,12,1.8,1,2020-06-19,40,4,Supplier 1,2020-08-21,A-Normal,0,48,1,Summer,False,1,6
2019-08-24 14:59:40,furniture,Chair,4,15,1,2091598,Rack,Small,11.1,1,2019-08-24,5,cool,Maple,2023-03-19,High,0,1,7,Winter,False,5,29
2018-11-16 12:21:27,electronics,Running shoes,95,10,24,26000022000479,Shelf,6,0.728,4,2018-10-27,15,2,Maplins Electronics,1901-10-23,A-Normal,0,24,9,Summer,False,4,30
2015-05-09 08:21:31,food,Nutella,302,2,4,2011196008802,Plastic,1.3 Kg,0.805,1,2022-01-19,65,room_temp,Supplier 2,2022-07-23,Normal,0,4,4,Winter,False,45,13
2022-03-10 17:50:51,furniture,Dining Table,6,7,2,16043523,Wooden Shelf,6' x 4',14.0,1,2022-03-10,1,cool,Supplier6,1999-01-01,high,0,2,3,Summer,False,1,1
2017-10-14 10:18:52,furniture,Sofa,103,1,1,19890,Flat,2-seater,37.0,2,2017-01-10,10,No Freezer Required,Supplier1,1990-10-01,A-Normal,0,1,2,spring,False,3,14
2019-03-27 12:29:37,food,Dinner Rolls,20,62,23,142280,Open,Small,0.79,1,2019-01-02,10,15,Aleph,2019-03-28,Critical,0,23,3,Summer,False,0,7
2015-09-16 07:45:02,clothing,Shirt,119,1,2,14447845,Wooden shelf,M,0.63,1,2015-09-16,2,Cool,supplier-2,1910-01-01,1,0,1,49,Spring/Summer,False,10,120
2016-06-24 01:25:44,clothing,Top (Ladies Tops),121,216,9,68618,Wire rack,M,0.32,1,2016-03-29,45,No,Supplier_1,2018-09-28,1,0,9,13,Spring,False,33,13
2018-06-26 03:37:56,food,Chicken,5,4,4,11663,Rack,1 Kg,0.075,2,2018-05-28,30,Chilled,Supplier1,2022-03-26,1,0,4,2,Summer,False,2,36
2017-03-21 16:20:57,electronics,HDMI cable,26,356,4,10364209,shelf,10 ft,0.11,5,2017-03-18,5,cool,Korea,1901-01-01,2,0,4,0,Summer,False,2,10
2022-03-26 09:32:02,food,Mixed Nut Package,5,1,2,991894469,Wire Shelf,1.50 Kg,1.5,3,2022-03-25,10,Non-Temperature sensitive,Supplier1,1901-01-01,1,0,2,1,Summer,False,8,1
2019-09-14 18:26:26,electronics,Dell 23 Inch Monitor,4,1,1,9177430839315,Warehouse,23,4.4,1,2021-07-26,200,None,Laptop and Computer Supplier,2022-10-17,normal,0,200,2,Fall,True,1,5
2017-03-23 11:28:51,food,Coffee,2,1,2,35411,Pallet,250 g,0.25,2,2017-03-20,1,Chilled,Supplier 2,2017-06-23,1,0,2,0,Summer,False,17,26
2021-02-22 19:51:01,clothing,Men's shirts,239,33,25,117671,pallet,M (Medium),0.79,2,2021-02-14,1,Cool,6,2021-05-28,0,0,25,7,Summer,False,16,1
